"Total Arrestees by Weapon Type"
"Current date: 11/21/2011 3:19:08 PM (Central Standard Time)"
,"Measures","Number of Arrestees","Estimated Population","Arrestee Rate (per 1,000)",
,"Arrest Offense for A and B Arrests","Drug/Narcotic Violations","Drug/Narcotic Violations","Drug/Narcotic Violations",
"Jurisdiction","Arrest Date"
"Lewis","2001","59","11393","5.18"
,"2002","81","11393","7.11"
,"2003","71","11398","6.23"
,"2004","88","11372","7.74"
,"2005","46","11333","4.06"
,"2006","64","11436","5.60"
,"2007","52","11528","4.51"
,"2008","33","11564","2.85"
,"2009","51","11521","4.43"
,"2010","102","12161","8.39"
"Madison","2001","546","92972","5.87"
,"2002","482","93483","5.16"
,"2003","480","93710","5.12"
,"2004","387","94208","4.11"
,"2005","541","94893","5.70"
,"2006","677","96182","7.04"
,"2007","473","96616","4.90"
,"2008","568","96376","5.89"
,"2009","681","97317","7.00"
,"2010","702","98294","7.14"
"McNairy","2001","76","24587","3.09"
,"2002","41","24581","1.67"
,"2003","151","24726","6.11"
,"2004","211","24834","8.50"
,"2005","169","25038","6.75"
,"2006","220","25318","8.69"
,"2007","79","25398","3.11"
,"2008","52","25724","2.02"
,"2009","46","25796","1.78"
,"2010","103","26075","3.95"
"Obion","2001","120","32300","3.72"
,"2002","111","32229","3.44"
,"2003","152","32155","4.73"
,"2004","124","32090","3.86"
,"2005","88","31860","2.76"
,"2006","140","31618","4.43"
,"2007","163","31575","5.16"
,"2008","158","31375","5.04"
,"2009","124","31431","3.95"
,"2010","113","31807","3.55"
"Perry","2001","","7497",""
,"2002","2","7543","0.27"
,"2003","8","7620","1.05"
,"2004","6","7594","0.79"
,"2005","5","7587","0.66"
,"2006","8","7607","1.05"
,"2007","43","7678","5.60"
,"2008","9","7753","1.16"
,"2009","10","7826","1.28"
,"2010","24","7915","3.03"
"Shelby","2001","5,273","899543","5.86"
,"2002","4,914","902605","5.44"
,"2003","5,431","906280","5.99"
,"2004","5,979","908922","6.58"
,"2005","6,851","912418","7.51"
,"2006","5,876","919179","6.39"
,"2007","7,235","919964","7.86"
,"2008","6,673","906825","7.36"
,"2009","7,264","920232","7.89"
,"2010","7,759","927644","8.36"
"Stewart","2001","39","12555","3.11"
,"2002","12","12679","0.95"
,"2003","17","12717","1.34"
,"2004","25","12669","1.97"
,"2005","33","12870","2.56"
,"2006","28","12886","2.17"
,"2007","38","13037","2.91"
,"2008","49","13226","3.70"
,"2009","45","13340","3.37"
,"2010","29","13324","2.18"
"Tipton","2001","172","52517","3.28"
,"2002","332","53064","6.26"
,"2003","376","53575","7.02"
,"2004","366","53942","6.79"
,"2005","446","55202","8.08"
,"2006","461","56460","8.17"
,"2007","484","57719","8.39"
,"2008","420","58706","7.15"
,"2009","395","59495","6.64"
,"2010","418","61081","6.84"
"Wayne","2001","28","17029","1.64"
,"2002","25","16965","1.47"
,"2003","59","16845","3.50"
,"2004","79","16761","4.71"
,"2005","42","16696","2.52"
,"2006","100","16664","6.00"
,"2007","91","16575","5.49"
,"2008","121","16614","7.28"
,"2009","229","16506","13.87"
,"2010","94","17021","5.52"
"Weakley","2001","172","34351","5.01"
,"2002","166","34208","4.85"
,"2003","188","33944","5.54"
,"2004","292","33544","8.70"
,"2005","229","33542","6.83"
,"2006","162","33336","4.86"
,"2007","199","33231","5.99"
,"2008","190","33375","5.69"
,"2009","168","33459","5.02"
,"2010","276","35021","7.88"
